"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"40574076","CGJ6","PRESTON - LANCASTER","2.1315","2.1320","Overhead Electrical Cables","Nr Bridge 27","All/Multiple Tracks","Overhead electric cables erected by NWEB. LP 627. ","O"
"40096836","OXW","OXENHOLME JN - WINDERMERE","2.1375","2.1375","Buried & Overhead Electric Cable","Kentrigg","All/Multiple Tracks","Voltage: 11000 <> Kentrigg. Two EWP s cross under railway. 159 6"" south of OB 16. carrying a 11kV cable laid by NWEB. LP 735. ","O"
"40578720","FHR4","BAMBER BR JN - BLACKBURN STATION W","2.1398","2.1398","Buried Gas Pipe","Bamber Bridge","All/Multiple Tracks","24"" Gas mainlaid by NWGB. LP 751. ","O"
"40426748","FHR4","BAMBER BR JN - BLACKBURN STATION W","2.1405","2.1405","Overhead Electrical Cables","Bamber Bridge","All/Multiple Tracks","11kV X 3. LP 751. ","O"
"110165856","FHR4","BAMBER BR JN - BLACKBURN STATION W","2.1407","4.0264","Gradient Greater Than 1 in 100","BAMBER BR JN - BLACKBURN STATION W","All/Multiple Tracks","Gradient runs from 4.0264 to 2.1407 top to bottom. This must be considered when planning for the Risk of Runaway","O"
"110160859","DEL","DELETED RECORDS","2.1407","4.0264","Gradient Greater Than 1 in 100","BAMBER BR JN - BLACKBURN STATION W","All/Multiple Tracks","Gradient 99","R"
"40096840","OXW","OXENHOLME JN - WINDERMERE","2.1414","2.1414","Buried & Overhead Electric Cable","Kendal","All/Multiple Tracks","South of Bridge 16. not on LP 735. ","O"
"40096839","OXW","OXENHOLME JN - WINDERMERE","2.1430","2.1430","Buried & Overhead Electric Cable","Kendal","All/Multiple Tracks","Sparrowmire overbridge 16. Under south side of bridge LV cable in pipelaid by NWEB. LP 735. ","O"
"40096841","OXW","OXENHOLME JN - WINDERMERE","2.1430","2.1430","Buried & Overhead Electric Cable","Kendal","All/Multiple Tracks","Across Bridge 16 Approx 1330 Yds North West of Station. not on LP 735. ","O"
"120011692","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","2.1460","2.1504","Mineworking - Mine","HAZ000064","All/Multiple Tracks","MINE ENTRY: ADIT MOUTH PRESENT 
Approximate Position: Easting: 307576 Northing: 537548 
Mining Engineer Hazard ID: HAZ000064
ADIT MOUTH is located approximately 6.6m from the railway.  
No digging within 10.25m of the approximate position. 
No vehicles or plant to be driven over or within 10.25m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk
","NP"
"40577633","OXW","OXENHOLME JN - WINDERMERE","2.1550","2.1550","Buried Foul Water Service","Kendal","All/Multiple Tracks","12"" sewer laid by Kendal Corp MA 10465. LP 735. ","O"
"40577634","OXW","OXENHOLME JN - WINDERMERE","2.1550","2.1550","Buried Foul Water Service","Kendal","All/Multiple Tracks","36"" sewer laid by Kendal Corp MA 10465. LP 735. ","O"
"110184251","GJH","GRETNA BRANCH (LONGTOWN SIDINGS) (PART CLOSED)","2.1584","2.1584","Authorised Access Point - Pedestrian","Mossband Relay room / M.O.D Longtown sidings","Rev Siding","Pedestrian to access Mossband Relay Room <Mossband Junction, Kirkandrews, Cumbria, England, CA6 5LP,~
What 3 Words :    hails.cyclones.scam      This access point has been established for several years via steps upwards to Mossband Relay room as per pictures included in the email application.   The Pedestrian access point has recently been renewed completely with new steps by the delivery unit. To access the site you have to sign in at the main access gate of MOD - Ministry of Defence Longtown sidings . Then drive alongside the access road keeping the railway sidings to your right which will lead you to the access gate as per exact location details.","O"
"120014284","CGJ6","PRESTON - LANCASTER","2.1590","3.0011","Landfill Gases","Ingol Distributor Road, Fulwood, Preston","All/Multiple Tracks","Tip of unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110183551","GJH","GRETNA BRANCH (LONGTOWN SIDINGS) (PART CLOSED)","2.1600","2.1600","Authorised Access Point - Pedestrian","CAD LONGTOWN ACCESS","Rev Siding","Users need to ensure permission is gained from MOD prior to arrival in order to sign into millitary base, without prior notice users will be turned away.","O"
"40096783","MHH","MORECOMBE JN - HEYSHAM HARBOUR","2.1660","3.0120","Buried & Overhead Electric Cable","Heysham","All/Multiple Tracks","crosses track over Bridge 5 <3.0010> and runs along road along side track <SE side before bridge and NW side after bridge> NWEB NWR 12684/527 cables No 8. LP 715. ","O"
"40039071","MHH","MORECOMBE JN - HEYSHAM HARBOUR","2.1670","2.1670","Buried Water Main","Heysham Moss","All/Multiple Tracks","Diameter: 250 mm <> Ductile iron trunk main crosses under the railway. North West Water. not on LP 715. ","O"
"120010903","CBC2","BRANSTY - MARYPORT (12M 05CH)","2.1672","2.1716","Mineworking - Mine","HAZ000052","All/Multiple Tracks","MINE ENTRY: ADIT MOUTH PRESENT 
Approximate Position: Easting: 298021 Northing: 522978 
Mining Engineer Hazard ID: HAZ000052
ADIT MOUTH is located approximately 26m from the railway.  
No digging within 10.25m of the approximate position. 
No vehicles or plant to be driven over or within 10.25m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk
","NP"
"110141519","BSN","STAINTON TO CARLISLE YARD","2.1685","2.1685","Authorised Access Point - Vehicle","KINGMOOR YARD","Up Loop","KINGMOOR YARD VEHICLE ACCESS","O"
"40490283","CBC2","BRANSTY - MARYPORT (12M 05CH)","2.1699","2.1699","Buried S&T Cable","Parton","All/Multiple Tracks",". not on LP 736. ","O"
"40458926","PBN","PRESTON FYLDE JN - BLACKPOOL NORTH","2.1704","2.1704","Authorised Access Point - Vehicle","LEA ROAD","Up Main/Fast"," ","O"
"40573351","PBN","PRESTON FYLDE JN - BLACKPOOL NORTH","2.1708","3.0000","Buried Electrical Cables","Lea Road","All/Multiple Tracks","Elec cables laid by NWEB MA19964. LP749. ","O"
"40573352","PBN","PRESTON FYLDE JN - BLACKPOOL NORTH","2.1708","3.0000","Buried Electrical Cables","Lea Road","All/Multiple Tracks","Elec cable laid by GPO COLP. LP749. ","O"
"40573472","PBN","PRESTON FYLDE JN - BLACKPOOL NORTH","2.1708","3.0000","Buried Water Main","Preston","All/Multiple Tracks","3"" water main laid by Preston RDC COLP. LP 749. ","O"
"40039072","CGJ6","PRESTON - LANCASTER","2.1745","2.1745","Buried Gas Pipe","Lightfoot Lane","Unknown","Diameter: 4 Inches <> Under south pavement LP plastic pipeline. British Gas. Transco. not on LP 627. ","O"
"40039073","CGJ6","PRESTON - LANCASTER","2.1745","2.1745","Buried Water Main","Lightfoot Lane","Unknown","Diameter: 6 Inches <> Under south pavement cast Iron 1961 dist main. North West Water. not on LP 627. ","O"
"40096809","CGJ6","PRESTON - LANCASTER","2.1745","2.1745","Buried & Overhead Electric Cable","Lightfoot Lane","Unknown","Voltage: 6600 <> Lightfoot Lane overbridge 27a. Under north pavement two SP carrying LV and 6.6kV cables approx 0.5m from bridge wall. not on LP 627. ","O"
"40574077","CGJ6","PRESTON - LANCASTER","2.1746","2.1746","Overhead Telecomms Cables","Lightfoot Lane","All/Multiple Tracks","Telegraph cable laid by GPO CORRES 602/55. LP 627. ","O"
"40574078","CGJ6","PRESTON - LANCASTER","2.1746","2.1746","Buried Water Main","Lightfoot Lane","All/Multiple Tracks","6"" water main laid by Preston District Water Board corres 2607/65. LP 627. ","O"
"40039075","CGJ6","PRESTON - LANCASTER","2.1750","2.1750","Buried Gas Pipe","Lightfoot Lane","Unknown","Diameter: 4 Inches <> Main. BRITISH GAS PLC. not on LP 627. ","O"
"40039074","CGJ6","PRESTON - LANCASTER","2.1750","2.1750","Buried Foul Water Service","Barton & Broughton","Unknown","Sewer. PRESTON GRASSHOPPERS RFC. not on LP 627. ","O"
"40039309","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","3.0000","3.0000","Buried Service","Carlisle","Unknown","electricity and water services. *MILEAGE INCORRECT*. not on LP 741. ","O"
"40099646","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","3.0000","3.0000","Buried & Overhead Electric Cable","Bullgill","Unknown","Approx 1 Mile West of Station *MILEAGE INCORRECT*. not on LP 738. ","O"
"40099391","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","3.0000","3.0000","Buried & Overhead Electric Cable","Bullgill","Unknown","Voltage: 132000 <> Harker - Egremont *MILEAGE INCORRECT*. not on LP 738. ","O"
"110158927","CGJ7","LANCASTER - CARLISLE","3.0000","6.0000","Asbestos Hazard","HEST BANK TO CARNFORTH","All/Multiple Tracks","ASBESTOS TROUGH ROUTE / CABLE CONTAINMENT FOUND DURIING A RECENT SURVEY BETWEEN HEST BANK TO CARNFORTH CGJ7 - 3M 10CH TO 6M 10 CH.740 YDS Of raised asbestos troughing route on the down main 4m 700yds to 4m1440. 15M of Asbestos trough route on the ground at 5m 650YDS, an underbridge potentially been removed and infilled in <number16>",""
"40097378","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","3.0000","3.0000","Buried & Overhead Electric Cable","Bullgill","Unknown","Station. Cables for supply to Station House & Cottage *MILEAGE INCORRECT*. not on LP 738. ","O"
"40099411","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","3.0000","3.0000","Buried & Overhead Electric Cable","Bullgill","Unknown","Gilcrux *MILEAGE INCORRECT*. not on LP 738. ","O"
"40099412","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","3.0000","3.0000","Buried & Overhead Electric Cable","Bullgill","Unknown","Gilcrux *MILEAGE INCORRECT*. not on LP 738. ","O"
"40039082","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0010","3.0010","Buried Gas Pipe","Heysham Moss","All/Multiple Tracks","Various. British Gas. Transco. not on LP 715. ","O"
"40039083","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0010","3.0010","Buried Gas Pipe","Heysham Moss","All/Multiple Tracks","pipes. BRITISH GAS PLC. not on LP 715. ","O"
"40420135","CGJ6","PRESTON - LANCASTER","3.0010","3.0010","Authorised Access Point - Pedestrian","LIGHTFOOT LANE","Up Main/Fast","STEPS DOWN FROM EMBANKMENT. OSGR POPULATED FROM MARLIN.","O"
"40561279","CGJ7","LANCASTER - CARLISLE","3.0010","3.0050","Site of Special Scientific Interest (SSSI)","MORCAMBE BAY","","HEST BANK ROUTE. FROM JUNCTION TO HALF MILE NORTH.",""
"120013301","CGJ6","PRESTON - LANCASTER","3.0011","3.0140","Landfill Gases","Lightfoot Lane, Preston","All/Multiple Tracks","Tip of unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120000767","CBC2","BRANSTY - MARYPORT (12M 05CH)","3.0037","3.0043","Hazard-Tripping","Parton","Up Main/Fast","Tripping Hazard in the 4ft of the UP line - LERPS at underbridge16","O"
"40561357","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","3.0040","4.0000","Site of Special Scientific Interest (SSSI)","CARLISLE","","KINGMOOR - FLORISTON ROUTE. BREEDING POND FOR GREAT CRESTED NEWTS.",""
"110141741","DEL","DELETED RECORDS","3.0044","3.0044","Authorised Access Point - Vehicle","BRADKIRK LANE","Down Main/Fast","ACCESS IS VIA V TRAP FOOTPATH NOT LOCKED","R"
"40458892","PBN","PRESTON FYLDE JN - BLACKPOOL NORTH","3.0057","3.0057","Overhead Electrical Cables","Unknown","All/Multiple Tracks","275kV X 6. not on LP 749. ","O"
"40096786","OXW","OXENHOLME JN - WINDERMERE","3.0080","3.0110","Buried & Overhead Electric Cable","Kendal","All/Multiple Tracks","Voltage: 11000 <> AC U/G cable laid by NORWEB Plc Doc No 62/1035 RT 1322. LP 735. ","O"
"40578713","FHR4","BAMBER BR JN - BLACKBURN STATION W","3.0081","3.0081","Buried & Overhead Electric Cable","Bamber Bridge","All/Multiple Tracks","Lions Den hospital level crossing moved from FHR3 due to ELR boundary change. LP751. ","O"
"40578714","FHR4","BAMBER BR JN - BLACKBURN STATION W","3.0081","3.0081","Buried & Overhead Electric Cable","Bamber Bridge","All/Multiple Tracks","Lions Den Level Crossing moved from FHR3 due to ELR boundary change. LP751. ","O"
"110146528","FHR4","BAMBER BR JN - BLACKBURN STATION W","3.0083","3.0083","Authorised Access Point - Pedestrian","Bradkirk Lane/Lion""s Den","All/Multiple Tracks"," ","O"
"120010901","CBC2","BRANSTY - MARYPORT (12M 05CH)","3.0113","3.0157","Mineworking - Mine","HAZ000053","All/Multiple Tracks","MINE ENTRY: ADIT MOUTH PRESENT 
Approximate Position: Easting: 298154 Northing: 523103 
Mining Engineer Hazard ID: HAZ000053
ADIT MOUTH is located approximately 26.9m from the railway.  
No digging within 14.5m of the approximate position. 
No vehicles or plant to be driven over or within 14.5m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk
","NP"
"120012736","CGJ6","PRESTON - LANCASTER","3.0140","3.0957","Landfill Gases","Lightfoot Green Farm and Bradleys Duck Farm, Preston","All/Multiple Tracks","Tip of naturally occurring earth spoils and construction wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40096787","OXW","OXENHOLME JN - WINDERMERE","3.0145","3.0145","Buried & Overhead Electric Cable","Kendal","All/Multiple Tracks","Voltage: 11000 <> Middle Sparrowmire. 11kV cable crosses under railway to O/H pole on east side. not on LP 735. ","O"
"40096789","OXW","OXENHOLME JN - WINDERMERE","3.0170","3.0170","Buried & Overhead Electric Cable","Kendal","All/Multiple Tracks","Voltage: 11000 <> Middle Sparrowmire overbridge 17. Under south side of bridge 11kV disused cable 0.7m from the south bridge parapet. not on LP 735. ","O"
"40578177","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","3.0170","3.0170","Buried Gas Pipe","Kingmoor","Unknown","125mm gas main laid by British Gas Plc NWMA 684 along site of old road 440yrds from track. LP 741. ","O"
"40096788","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","3.0170","3.0170","Buried & Overhead Electric Cable","Carlisle","Unknown","Voltage: 11000 <> Carlisle Marshalling Yard. 11kV cable crosses under main lines then zig zags it s way across sidings. not on LP 741. ","O"
"40578178","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","3.0175","3.0175","Buried Water Main","Kingmoor","All/Multiple Tracks","7"" water main laid by Ministry of defence MA 16912 crosses marshalling yard along site of old road. LP 741. ","O"
"40096790","OXW","OXENHOLME JN - WINDERMERE","3.0194","3.0194","Buried & Overhead Electric Cable","Kendal","All/Multiple Tracks","Voltage: 11000 <> Adj Bridge 17 Carus Green - Hallgarth electric cable laid by Westmorland and District Supply Co. LP 735. ","O"
"40445770","CGJ7","LANCASTER - CARLISLE","3.0202","3.0202","Authorised Access Point - Vehicle","HEST BANK","Down Main/Fast","ALSO ON HBL. OSGR POPULATED FROM MARLIN.","O"
"40096796","CBC1","CARNFORTH NTH JN - BRANSTY (74M 73CH)","3.0210","3.0242","Buried & Overhead Electric Cable","Silverdale","All/Multiple Tracks","To Auto Level Crossing electric cable laid by NWEB NWR corres 252/510. LP 759. ","O"
"40096794","CGJ7","LANCASTER - CARLISLE","3.0220","3.0220","Buried & Overhead Electric Cable","Hest Bank","Unknown","Teal Bay Lancaster proposed supply new development. not on LP 725. ","O"
"40612109","CGJ7","LANCASTER - CARLISLE","3.0229","3.0229","Buried & Overhead Electric Cable","HEST BANK LEVEL CROSSING","All/Multiple Tracks","INSERTION OF HV CABLE WITHIN ONE OF 2 PRE-EXISTING DUCTS WEFR 9.03.03 OWNED BY UNITED UTILITIED","O"
"40039086","CGJ7","LANCASTER - CARLISLE","3.0235","3.0235","Buried Water Main","Hest Bank Level Crossing","All/Multiple Tracks","Diameter: 100 mm <> Dist main crosses diagonally NW - SE. North West Water not on LP 725. ","O"
"40096798","CGJ7","LANCASTER - CARLISLE","3.0235","3.0235","Buried & Overhead Electric Cable","Hest Bank Level Crossing","All/Multiple Tracks","Hest Bank Level Crossing. 1"" armoured cable in 100mm steel pipe 2.65m from north crossing, note there is a second 100mm steel pipe but contents are unknown ref 12652/0506. LP 725. ","O"
"40096795","CGJ7","LANCASTER - CARLISLE","3.0235","3.0235","Buried & Overhead Electric Cable","Hest Bank Level Crossing","All/Multiple Tracks","At Level Crossing electric cable laid by Lancaster Corp corres 1364/32. LP 725. ","O"
"40577466","CGJ7","LANCASTER - CARLISLE","3.0235","3.0235","Buried Foul Water Service","Hest Bank Level Crossing","All/Multiple Tracks","15"" sewer connection with existing MH Lancaster RDC corres 768/1936. LP 725. ","O"
"40577467","CGJ7","LANCASTER - CARLISLE","3.0235","3.0235","Buried Foul Water Service","Hest Bank Level Crossing","All/Multiple Tracks","4"" sewer unders coys land Lancaster RDC corres 996/37. LP 725. ","O"
"40043825","CGJ7","LANCASTER - CARLISLE","3.0242","3.0242","Asbestos Hazard","Hest Bank","","TSC ","C"
"40090976","CGJ7","LANCASTER - CARLISLE","3.0242","3.0242","Authorised Walking Route","To Hest Bank Signalbox","","From public road through gate and up the steps to box.","C"
"40394257","CBC1","CARNFORTH NTH JN - BRANSTY (74M 73CH)","3.0242","3.0242","Signal Wires","Silverdale AHB LC","","","C"
"120010900","CBC2","BRANSTY - MARYPORT (12M 05CH)","3.0242","3.0285","Mineworking - Mine","HAZ000054","All/Multiple Tracks","MINE ENTRY: ADIT MOUTH PRESENT 
Approximate Position: Easting: 298236 Northing: 523207 
Mining Engineer Hazard ID: HAZ000054
ADIT MOUTH is located approximately 49.2m from the railway.  
No digging within 10.25m of the approximate position. 
No vehicles or plant to be driven over or within 10.25m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk
","NP"
"40584028","CGJ7","LANCASTER - CARLISLE","3.0250","3.0250","Asbestos Hazard","Hestbank","Down Main/Fast","Location Description: Upper section - table top. Sample No: DOA/03007/97/3. Type: Chrysotile. Possible Risk: Low.","O"
"40584029","CGJ7","LANCASTER - CARLISLE","3.0250","3.0250","Asbestos Hazard","Hestbank","Down Main/Fast","Location Description: Pillar Cladding. Sample No: DOA/03007/97/5. Type: Chrysotile. Possible Risk: Low.","O"
"40584030","CGJ7","LANCASTER - CARLISLE","3.0250","3.0250","Asbestos Hazard","Hestbank","Down Main/Fast","Location Description: Lower section - floor tiles. Sample No: DOA/03007/97/6. Type: Chrysotile. Possible Risk: Medium.","O"
"40584061","CGJ7","LANCASTER - CARLISLE","3.0250","3.0250","Asbestos Hazard","Hest Bank","Down Main/Fast","Location Description: Upper section - table top. Sample No: DOA/03007/97/3. Type: Chrysotile. Possible Risk: Low.","O"
"40584062","CGJ7","LANCASTER - CARLISLE","3.0250","3.0250","Asbestos Hazard","Hest Bank","Down Main/Fast","Location Description: Pillar cladding. Sample No: DOA/03007/97/5. Type: Chrysotile. Possible Risk: Low.","O"
"40584063","CGJ7","LANCASTER - CARLISLE","3.0250","3.0250","Asbestos Hazard","Hest Bank","Down Main/Fast","Location Description: Lower section - floor tiles. Sample No: DOA/03007/97/6. Type: Chrysotile. Possible Risk: Medium.","O"
"40580784","CBC1","CARNFORTH NTH JN - BRANSTY (74M 73CH)","3.0260","3.0260","Buried Electrical Cables","Silverdale","All/Multiple Tracks","electric cable laid by Westmorland and District Electric Supply Co Ltd NWR corres 252/507. LP 759. ","O"
"40580785","CBC1","CARNFORTH NTH JN - BRANSTY (74M 73CH)","3.0260","3.0260","Buried Water Main","Silverdale","All/Multiple Tracks","3"" water main laid by Lancaster RDC deed no 8823A. LP 759. ","O"
"120010897","CBC2","BRANSTY - MARYPORT (12M 05CH)","3.0303","3.0347","Mineworking - Pitshaft","HAZ002072","All/Multiple Tracks","MINE ENTRY: SHAFT PRESENT 
Approximate Position: Easting: 298224 Northing: 523273 
Mining Engineer Hazard ID: HAZ002072
SHAFT is located approximately 17.9m from the railway.  
No digging within 7m of the approximate position. 
No vehicles or plant to be driven over or within 7m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120010898","CBC2","BRANSTY - MARYPORT (12M 05CH)","3.0303","3.0347","Mineworking - Mine","HAZ000055","All/Multiple Tracks","MINE ENTRY: ADIT MOUTH PRESENT 
Approximate Position: Easting: 298224 Northing: 523273 
Mining Engineer Hazard ID: HAZ000055
ADIT MOUTH is located approximately 17.7m from the railway.  
No digging within 7.25m of the approximate position. 
No vehicles or plant to be driven over or within 7.25m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk
","NP"
"40043796","CGJ6","PRESTON - LANCASTER","3.0336","3.0336","Road/Rail Noise","Barton - Overbridge 28A","","Road vehicle noise: M55 Motorway.*MILEAGE INCORRECT*","C"
"40574153","SJC","WENNINGTON - CARNFORTH FURNESS & MIDLAND JUNCTION","3.0340","3.0340","Buried Electrical Cables","Carnforth","All/Multiple Tracks","electric cable lancaster corp. LP 451. ","O"
"40456402","SJC","WENNINGTON - CARNFORTH FURNESS & MIDLAND JUNCTION","3.0364","3.0364","Authorised Access Point - Pedestrian","STATION RD. BORWICK OB 13","Up Main/Fast","","O"
"120010887","CBC2","BRANSTY - MARYPORT (12M 05CH)","3.0367","3.0410","Mineworking - Mine","HAZ000056","All/Multiple Tracks","MINE ENTRY: ADIT MOUTH PRESENT 
Approximate Position: Easting: 298247 Northing: 523327 
Mining Engineer Hazard ID: HAZ000056
ADIT MOUTH is located approximately 25.4m from the railway.  
No digging within 7.25m of the approximate position. 
No vehicles or plant to be driven over or within 7.25m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk
","NP"
"120014247","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0393","3.0767","Landfill Gases","New Pond, Heysham","All/Multiple Tracks","Infill of pond with inert waste.  The site was used between 1984 and 1986. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40037728","CGJ6","PRESTON - LANCASTER","3.0395","3.1380","Buried Service","Broughton","Unknown","Diameter: 3 Inches <> Ion exchange effluent main runs adjacent to down. west. side. North West Water. not on LP 717. ","O"
"40578179","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","3.0420","3.0420","Overhead Electrical Cables","Kingmoor","All/Multiple Tracks","Overhead electric line erected by CEGB crosses track and then crosses marshalling yard. LP 741. ","O"
"40039050","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0440","3.0475","Buried Gas Pipe","Heysham Middleton Lane","Down Main/Fast","Diameter: 200 mm <> Main, 5 sections. British Gas. Transco. Gas main orig laid by NWGB NWR 12684/8027. LP 715. ","O"
"40394410","FHR4","BAMBER BR JN - BLACKBURN STATION W","3.0440","3.0440","Hazard-Clearance","LOSTOCK HALL","All/Multiple Tracks","""X"" Plate location Limited Clearance between Telephones and Adjacent Lines","C"
"40096744","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0450","3.0475","Buried & Overhead Electric Cable","Heysham Middleton Lane","Down Main/Fast","Bridge 6 Middleton Lane Heysham control cables laid by the CEGB. LP 715. ","O"
"40039536","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0475","3.0475","Buried Gas Pipe","Heysham","Unknown","Diameter: 200 mm <> Main. BRITISH GAS PLC. not on LP 715. ","O"
"40037726","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0475","3.1131","Buried Gas Pipe","Higher Heysham","Down Main/Fast","Intermediate pressure gas main runs adj to south side of railway from OB 6 to OB 8. British Gas. Transco. ","O"
"40096742","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0475","3.0475","Buried & Overhead Electric Cable","Heysham Middleton Lane","Unknown","Middleton Lane overbridge 6. Under west side LV street lighting cable 0.46m from bridge wall. not on LP 715. ","O"
"40096743","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0475","3.0475","Buried & Overhead Electric Cable","Heysham Middleton Lane","All/Multiple Tracks","Voltage: 6600 <> Middleton Lane overbridge 6. Under east side of road 6.6kV and LV cable. electric cables laid by NWEB NWR 12684/528 Cables No 2. LP 715. ","O"
"40580786","CBC1","CARNFORTH NTH JN - BRANSTY (74M 73CH)","3.0475","3.0475","Buried Water Main","Silverdale","All/Multiple Tracks","drain with outlet into Railway's ditch Lancster RDC COLP. LP 759. ","O"
"40096745","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0475","3.0475","Buried & Overhead Electric Cable","Heysham Middleton Lane","All/Multiple Tracks","Bridge 6 Middleton Lane electric cable laid by NWEB NWR 12684/530 Cables No 3. LP 715. ","O"
"40039014","MHH","MORECOMBE JN - HEYSHAM HARBOUR","3.0475","3.0475","Buried Water Main","Middleton Lane","All/Multiple Tracks","6"" PVC water main insulated up to 10"" diameter located under west side of road. North West Water. not on LP 715. ","O"
