"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"40583239","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","3.1738","3.1738","Buried Telecommunication Cables","ORRELL PARK STN","Unknown","APPROXIMATE MILEAGE, ORRELL PARK STN - LIVERPOOL. 1> GLOBAL CROSSING OPTICAL CABLE BREAK OUT. 2> CABLE ROUTE IS ADJACENT TO THE BRIDGE ABUTMENT AND IS ENCLOSED IN PVC CORRUGATED DUCTING. RUNS FROM THE CONCRETE THROUGHING BURIED UP THE CUTTING AND THEM VERTICALLY UP THE SIDE OF THE BRIDGE.","O"
"40096659","CWK2","BIRKENHEAD PARK - BIDSTON E JN (B'HEAD PARK-NEW BRIGHTON LINE)(B24)","3.1740","3.1740","Buried & Overhead Electric Cable","Birkenhead North","","Wallasey Bridge Road. Cables","C"
"40096660","CGJ5","GOLBORNE JNC - PRESTON","3.1740","4.0000","Buried & Overhead Electric Cable","Lily Lane","Unknown","Ashton in Makerfield - South of Bridge 21. LV cable run adjacent to down side from building in playing field to Lily Lane. not shown on LP 682. ","O"
"40567672","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","3.1746","3.1746","Buried Electrical Cables","Bridge No 5","All/Multiple Tracks","Electric Cable, COLP 1924, L""pool Corpn. LP 623. ","O"
"40567673","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","3.1747","3.1747","Buried Water Main","Bridge No 5","All/Multiple Tracks","12"" Water main Corres. 4626/52, L""pool Corpn. LP 623. ","O"
"40567674","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","3.1748","3.1757","Buried Electrical Cables","Bridge No 5","All/Multiple Tracks","Electric Cable Corres. 97/62. M. & N.W.E.B. Crosses Bridge 5, turning along boundary to cross North end of Bridge 5a. LP 623. ","O"
"40567675","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","3.1749","3.1757","Buried Foul Water Service","Bridge No 5A","All/Multiple Tracks","24"" Sewer under Rly near bridge. L""pool Corpn. LP 623. ","O"
"40096662","CGJ5","GOLBORNE JNC - PRESTON","3.1752","4.0014","Buried & Overhead Electric Cable","Lily Lane","All/Multiple Tracks","Under south pavement two MV cables in 5"" steel pipes. Elec. cable laid by Lancs. E.P. Co. Consent: 18/2/1935. LP 682. ","O"
"40043507","CWK2","BIRKENHEAD PARK - BIDSTON E JN (B'HEAD PARK-NEW BRIGHTON LINE)(B24)","4.0000","4.0000","Other Contamination","Birkenhead North","","*MILEAGE INCORRECT*","C"
"40039773","CWK2","BIRKENHEAD PARK - BIDSTON E JN (B'HEAD PARK-NEW BRIGHTON LINE)(B24)","4.0000","4.0000","Buried Gas Pipe","Birkenhead North","","Main. BRITISH GAS PLC. Beaufort Road Wallasey Bridge Road. *MILEAGE INCORRECT*","C"
"40039043","CGJ5","GOLBORNE JNC - PRESTON","4.0000","4.0000","Buried Gas Pipe","Lily Lane","Unknown","Diameter: 150 mm <> Under south pavement low pressure main. British Gas. Transco. not shown on LP 682. ","O"
"40039044","CGJ5","GOLBORNE JNC - PRESTON","4.0000","4.0000","Buried Water Main","Lily Lane","Unknown","Diameter: 200 mm <> Under south pavement ductile iron distribution main 1983. North West Water. not shown on LP 682. ","O"
"40099837","HHJ","HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)","4.0000","4.0000","Buried & Overhead Electric Cable","Ellesmere Port","","*MILEAGE INCORRECT*","C"
"40099423","HHJ","HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)","4.0000","4.0000","Buried & Overhead Electric Cable","Ellesmere Port","","Electricity Supply to substation *MILEAGE INCORRECT*","C"
"40097388","HHJ","HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)","4.0000","4.0000","Buried & Overhead Electric Cable","Ellesmere Port","","Segment Tunnel 65 In Diam Accom. Various Cable *MILEAGE INCORRECT*","C"
"40039659","HHJ","HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)","4.0000","4.0000","Buried Gas Pipe","Ellesmere Port Bridge 11","","Diameter: 12 Inches <> Main. British Gas. Transco. *MILEAGE INCORRECT*","C"
"40519523","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","4.0000","12.0026","Buried Electrical Cables","UNKNOWN","Down Main/Fast","HV CABLES. ORRELL PARK TO ORMSKIRK","O"
"40096661","CGJ5","GOLBORNE JNC - PRESTON","4.0000","4.0000","Buried & Overhead Electric Cable","Lily Lane","Unknown","Lily Lane overbridge 21. HV cable runs north adjacent to down side 30y to HV BR Box. not shown on LP 682. ","O"
"120014991","SNJ","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","4.0001","4.0443","Landfill Gases","Ravenscroft Bridge, Middlewich","All/Multiple Tracks","Tip of unknown wastes.  The exact area of tipping is not known. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015322","SNJ","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","4.0001","4.0003","Landfill Gases","Ravenscroft Bridge, Middlewich","All/Multiple Tracks","Tip of unknown wastes.  The exact area of tipping is not known. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015453","SNJ","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","4.0001","8.1460","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40096663","CGJ5","GOLBORNE JNC - PRESTON","4.0002","4.0029","Buried & Overhead Electric Cable","Lily Lane","All/Multiple Tracks","Voltage: 11000 <> Lily Lane overbridge 21. Under north pavement 11kV cable in steel pipe over bridge and LV cable in half split ducts over bridge. LV cable laid by G.P.O. Corres: 54/270/68. LP 682. ","O"
"120015321","SNJ","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","4.0003","4.0443","Landfill Gases","Ravenscroft Bridge, Middlewich","All/Multiple Tracks","Tip of unknown wastes.  The exact area of tipping is not known. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120010735","SBH1","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","4.0008","4.0052","Mineworking - Mine","HAZ000201","All/Multiple Tracks","MINE ENTRY: ADIT MOUTH PRESENT 
Approximate Position: Easting: 350252 Northing: 394029 
Mining Engineer Hazard ID: HAZ000201
ADIT MOUTH is located approximately 33.7m from the railway.  
No digging within 10.25m of the approximate position. 
No vehicles or plant to be driven over or within 10.25m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk
","NP"
"40561276","CGJ5","GOLBORNE JNC - PRESTON","4.0026","5.0020","Site of Special Scientific Interest (SSSI)","BRYN MARSH & INCE MOSS","","BAMFURLONG JN - SPRINGS BRANCH ROUTE. 2 SERIES OF WETLANDS, THEY ARE SEPARATED BOTH BY LEEDS - LIVERPOOL CANAL & PRESTON - LIVERPOOL RAILWAY.",""
"40039047","CGJ5","GOLBORNE JNC - PRESTON","4.0035","4.0035","Buried Water Main","Rivington Aqueduct","All/Multiple Tracks","Diameter: 44 Inches <> 1880 Rivington Aqueduct crosses under railway diagonally SW to NE. North West Water. LP 682. ","O"
"40096644","CGJ5","GOLBORNE JNC - PRESTON","4.0050","4.0422","Buried & Overhead Electric Cable","Bamfurlong","Down Main/Fast","Voltage: 50000 <> Relay Room. 50kV Cable to BR Relay Room on down side. Elec. Cables laid. O/H Elec. Line, Poles and stays erected by NWEB. Agmt: 25/1/1972. LP 682. ","O"
"40566908","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0063","4.0063","Buried Foul Water Service","Seaforth South","All/Multiple Tracks","Rimrose Brook sewer","O"
"40044266","SCT1","BOOTLE BCH JN - CANADA DOCK GOODS (BOOTLE BCH)(PART CLOSED)(B43)","4.0066","4.0418","Hazard Associated With Tunnel","Spellow No2","","Length: 348 <> See AtoZ p30 4A",""
"40100203","SCT1","BOOTLE BCH JN - CANADA DOCK GOODS (BOOTLE BCH)(PART CLOSED)(B43)","4.0066","4.0418","Restricted Clearance","Spellow No2 Tunnel","All/Multiple Tracks","UP & DOWN","NP"
"40628270","SCT1","BOOTLE BCH JN - CANADA DOCK GOODS (BOOTLE BCH)(PART CLOSED)(B43)","4.0066","4.0418","Warning SSOW Prohibited","SPELLOW NO 2 TUNNEL","All/Multiple Tracks","","O"
"40096671","SBH1","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","4.0082","4.0082","Buried & Overhead Electric Cable","Thatto Heath","All/Multiple Tracks","Elec. Cable laid by St. Helens Corp. Agmt: 27/2/1935. Additional cables laid by MANWEB. Agmt: 30/3/1955 and 12/7/1961. LP 683. ","O"
"40039048","SBH1","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","4.0085","4.0085","Buried Water Main","Thatto Heath","All/Multiple Tracks","Main. PILKINGTON GLASS LTD. Rights of access over bridge and easements for use of 200mm pipe granted to Pilkington Flat Glass Ltd. d/d 03/08/1983 No. NWMA 64. Rights and easements now surrendered, see Deed of Surrender d/d 19/03/1986 No. NWMA 64. LP 683. ","O"
"40458269","SNJ","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","4.0095","4.0095","Authorised Access Point - Vehicle","MIDDLEWICH - KING STREET","Up Main/Fast","OSGR POPULATED FROM MARLIN - SITE SURVEY REQUIRED","O"
"110162534","DEL","DELETED RECORDS","4.0105","4.0651","Gradient Greater Than 1 in 100","THE GRADIENT AT THIS LOCATION IS 1:100 >","All/Multiple Tracks","The Gradient at this location is 1 in 100 or greater. This MUST be considered in the planning and use of ON TRACK PLANT & HAND TROLLEYS.","NP"
"120012569","SBH1","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","4.0107","4.0327","Landfill Gases","Teapot Brick Pit, Ravenhead","All/Multiple Tracks","Infill of clay pit with inert wastes which may have included glass, fibreglass and alkali wastes.  The tip has more recently accepted pulverised fuel ash.  A glass works has now been built over the site which is approximately 250 metres from the railway. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40573759","CGJ5","GOLBORNE JNC - PRESTON","4.0129","4.0129","Buried Foul Water Service","Bamfurlong","All/Multiple Tracks","9 inch C.I. Sewer laid by Abram U.D.C. Grant 20/10/1897 M.A. 1992. LP 682. ","O"
"40039049","WDB3","BIDSTON DEE JN - DEE MARSH W JN (NORTH WALES-LIVERPOOL RLY)(N16)","4.0144","4.0144","Buried Service","Storeton - Bridge 12 Landican Lane","","Diameter: 9 Inches <> sewer. BEBINGTON CORPORATION","C"
"40096673","WDB3","BIDSTON DEE JN - DEE MARSH W JN (NORTH WALES-LIVERPOOL RLY)(N16)","4.0144","4.0144","Buried & Overhead Electric Cable","Storeton","","Bridge 12","C"
"40038975","DSE","EDGE HILL JN - MANCHESTER VICTORIA (L,POOL - MANCR EXCH LINE)(L18)","4.0145","4.0145","Buried Gas Pipe","Roby - under Occupation Road - Bridge 46","","Diameter: 8 Inches <> Main. BRITISH GAS PLC","C"
"40039013","DSE","EDGE HILL JN - MANCHESTER VICTORIA (L,POOL - MANCR EXCH LINE)(L18)","4.0145","4.0145","Buried Service","Roby - under Bridge 46 Greystone Road","","6"" & 9"" sewers. North West Water","C"
"40096674","DSE","EDGE HILL JN - MANCHESTER VICTORIA (L,POOL - MANCR EXCH LINE)(L18)","4.0145","4.0145","Buried & Overhead Electric Cable","Roby","","Bridge 46","C"
"40038976","SNJ","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","4.0149","4.0149","Buried Service","Middlewich - Bridge 14","","pipes/cables. ICI","C"
"40096675","SNJ","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","4.0149","4.0149","Buried & Overhead Electric Cable","Middlewich","All/Multiple Tracks","Bridge14 To B R Ravenscroft Bridge. Electric Supply","C"
"40394249","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0154","4.0154","Signal Wires","Radway Green CCTV L.C.","","","O"
"40465498","CGJ5","GOLBORNE JNC - PRESTON","4.0156","4.0156","Authorised Access Point - Vehicle","Winstanley Road","Down Slow","OSGR POPULATED FROM MARLIN","O"
"40566909","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0174","4.0174","Buried Foul Water Service","Seaforth South","All/Multiple Tracks","Rimrose Brook 1ft 0""","O"
"40457557","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0216","4.0216","Authorised Access Point - Vehicle","RADWAY GREEN","Down Main/Fast"," ","O"
"120000655","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0218","4.0363","Warning SSOW Prohibited","Seaforth & Litherland Crew Walkway Platform 2","Down Main/Fast","- 3.2m crew walkway at the Low Mileage (Liverpool) end (above existing ramp).
///blaze.mass.salsa

Mileage won't add in - start mileage = 4.0225
End mileage = 4.0221","U"
"40457480","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0236","4.0236","Overhead Electrical Cables","RADWAY GREEN","All/Multiple Tracks","33kV","O"
"40099686","HXS1","L'POOL CENT - HUNTS CROSS W JN (MERSEY RLY/LINK/CLC)(M43/LINK/C30)","4.0237","4.0369","Buried & Overhead Electric Cable","Aigburth Station East","Up Main/Fast","Elec. Cable laid by MANWEB. Agmt: 15/3/66. LP 607. ","O"
"120013654","CWK2","BIRKENHEAD PARK - BIDSTON E JN (B'HEAD PARK-NEW BRIGHTON LINE)(B24)","4.0238","4.0882","Landfill Gases","Bidston Steel","All/Multiple Tracks","Tip of dirt, soil, scale and iron oxide waste.  The site has now been redeveloped. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40043509","CWK2","BIRKENHEAD PARK - BIDSTON E JN (B'HEAD PARK-NEW BRIGHTON LINE)(B24)","4.0242","4.0242","Asbestos Hazard","Birkenhead North","","T.M.D.","C"
"40457481","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0250","4.0250","Overhead Electrical Cables","RADWAY GREEN","All/Multiple Tracks","11kV","O"
"40457482","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0250","4.1200","Road/Rail Noise","RADWAY GREEN","All/Multiple Tracks","M6","O"
"40576017","SCT1","BOOTLE BCH JN - CANADA DOCK GOODS (BOOTLE BCH)(PART CLOSED)(B43)","4.0255","4.0255","Buried Electrical Cables","Carisbrooke Road","All/Multiple Tracks","Elec. Cable laid in Carisbrooke Road by MANWEB. Corres: 1194/66. LP 686. ","O"
"40038980","CWK2","BIRKENHEAD PARK - BIDSTON E JN (B'HEAD PARK-NEW BRIGHTON LINE)(B24)","4.0274","4.0274","Buried Service","Birkenhead North - adj Bridge 10","","Sewer. North West Water","C"
"40043243","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0302","4.0302","Asbestos Hazard","Seaforth & Litherland","","Station Booking Office","C"
"120014056","CGJ5","GOLBORNE JNC - PRESTON","4.0304","5.0105","Landfill Gases","Ince Moss Old Tip, Taylors Lane, Ince","All/Multiple Tracks","Former railway tip on Ince Moss.  Most of the ballast has now been recovered from the site which has been restored. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40583237","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","4.0325","4.0325","Buried Telecommunication Cables","WARBRECK RD OVERBRIDGE","Unknown","APPROXIMATE MILEAGE, LOCATED BETWEEN AINTREE & ORRELL PARK STN. 1>GLOBAL CROSSING OPTICAL CABLE BREAK OUT. 2>CABLE ROUTE IS BURIED AND ENCLOSED IN PVC CORRUGATED DUCTING. 3> RUNS FROM THE CONCRETE CABLE TROUGH ADJACENT TO THE BRIDGE ABUTMENT AND UP TO THE ROAD WAY.","O"
"40567676","SJO2","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","4.0327","4.0327","Buried Gas Pipe","Bridge No 7","All/Multiple Tracks","20"" Gas main. L""pool United Gas Light Company. LP 623. ","O"
"120012202","SBH1","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","4.0327","4.1477","Landfill Gases","Canal Street, Ravenhead","All/Multiple Tracks","The site is licensed for inert waste.  The works involve the reclamation of an old tip which may have included alkali residues.  The site is over 100 metres from the railway. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40100120","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0336","4.0370","Restricted Clearance","Bridge 13","All/Multiple Tracks","UP","NP"
"40096641","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0338","4.0338","Buried & Overhead Electric Cable","Radway Green","","Voltage: 11000 <> Under Bridge 13","C"
"40504871","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0350","4.0350","Authorised Access Point - Pedestrian","SEAFORTH & LITHERLAND STN.","Up Main/Fast","SITE SURVEY REQUIRED","O"
"110162538","DEL","DELETED RECORDS","4.0352","4.1073","Gradient Greater Than 1 in 100","THE GRADIENT AT THIS LOCATION IS 1:100 >","All/Multiple Tracks","The Gradient at this location is 1 in 100 or greater. This MUST be considered in the planning and use of ON TRACK PLANT & HAND TROLLEYS.","NP"
"40488716","SBH1","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","4.0358","4.0358","Authorised Access Point - Vehicle","GREENGATES","Up Main/Fast","Lat: 53.442583 , Lon: -2.747189","O"
"120000654","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0363","4.0224","Warning SSOW Prohibited","Seaforth & Litherland Crew Walkway Platform 1","Up Main/Fast","- 2.2m crew walkway at High Mileage (Southport) end (above existing ramp)
///rope.weedy.crowned","U"
"40457483","KCS1","KIDSGROVE JN - CREWE SOUTH JN","4.0366","4.0366","Overhead Electrical Cables","RADWAY GREEN","All/Multiple Tracks","33kV","O"
"40038981","HXS1","L'POOL CENT - HUNTS CROSS W JN (MERSEY RLY/LINK/CLC)(M43/LINK/C30)","4.0371","4.0371","Buried Gas Pipe","Liverpool Mersey Road","Unknown","Main C. BRITISH GAS PLC. not shown on LP 607. ","O"
"40096642","HXS1","L'POOL CENT - HUNTS CROSS W JN (MERSEY RLY/LINK/CLC)(M43/LINK/C30)","4.0371","4.0371","Buried & Overhead Electric Cable","Aigburth","Unknown","Rd between Riversdale Rd & Mersey Ave. not shown on LP 607. ","O"
"40533428","CRR1","CHESTER WEST JN - HOOTON JN (CHESTER-BIRKENHEAD RLY)(C17)","4.0417","4.0417","Authorised Access Point - Pedestrian","POWEY LANE OB14","Up Main/Fast","OSGR POPULATED FROM MARLIN - SITE SURVEY REQUIRED","O"
"40097858","CGJ5","GOLBORNE JNC - PRESTON","4.0433","4.0433","Buried & Overhead Electric Cable","Vulcan","Unknown","Bridge 23. Cable & Switchboard. *MILEAGE INCORRECT*. not shown on LP 682. ","O"
"40096646","CGJ5","GOLBORNE JNC - PRESTON","4.0435","4.0435","Buried & Overhead Electric Cable","Vulcan","Unknown","Voltage: 650 <> Bamfurlong. 650v under line crossing DF UF DS US. not shown on LP 682. ","O"
"40038983","DSE","EDGE HILL JN - MANCHESTER VICTORIA (L,POOL - MANCR EXCH LINE)(L18)","4.0440","4.0440","Buried Service","Roby - under railway near 4 1/4M P","","Culvert & 2 sewers. KNOWSLEY M.B.C.","C"
"40091295","CGJ5","GOLBORNE JNC - PRESTON","4.0440","4.1245","Restricted Sighting","Bamfurlong Jn - Wigan South Jn","All/Multiple Tracks","Allow works to be carried out with Lookout protection within a RED-ZONE.","NP"
"40038982","DSE","EDGE HILL JN - MANCHESTER VICTORIA (L,POOL - MANCR EXCH LINE)(L18)","4.0440","4.0440","Buried Gas Pipe","Roby Bridge 46","","Diameter: 8 Inches <> Main. British Gas. Transco. ","C"
"40090867","HHJ","HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)","4.0440","4.0440","Authorised Walking Route","Ellesmere Port SOP to Shunters Cab & East End Sdgs","","On leaving Ellesmere Port train crew booking on point turn left and follow the footpath until you reach the barrow board walkway.By use of the walkway cross rails and left into shunters cabin area.Gives access to shunters cabin and east end sdgs","NP"
"40038984","CRR1","CHESTER WEST JN - HOOTON JN (CHESTER-BIRKENHEAD RLY)(C17)","4.0442","4.0442","Buried Water Main","Capenhurst - Bridge 15","","Diameter: 1.25 Inches <> North West Water","C"
"40038985","CHW1","CHESTER EAST JN - WALTON OLD JN","4.0442","4.0442","Buried Water Main","Dunham Hill - Bridge  21","","Diameter: 21 Inches <> Main. North West Water","C"
"40096647","CRR1","CHESTER WEST JN - HOOTON JN (CHESTER-BIRKENHEAD RLY)(C17)","4.0442","4.0442","Buried & Overhead Electric Cable","Capenhurst","","Bridge 15","C"
"40096648","CRR1","CHESTER WEST JN - HOOTON JN (CHESTER-BIRKENHEAD RLY)(C17)","4.0442","5.0442","Buried & Overhead Electric Cable","Capenhurst","","South of Station between Bridges 15 & 18. Cables","C"
"40039673","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0465","4.0465","Buried Service","Seaforth - Bridge Road","All/Multiple Tracks","2 x 24"" Drains. North West Water.","O"
"110166590","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0468","4.0468","Authorised Access Point - Pedestrian","SEAFORTH AND LITHERLAND STATION","Down Main/Fast","ELR: HXS3, MILEAGE: 4 M 468 YDS, FIRST LINE ENCOUNTERED: DOWN MAIN, APPROXIMATE ADDRESS: BOOTLE, LIVERPOOL, L21 3TE","O"
"40566768","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0472","4.0472","Buried Electrical Cables","SEAFORTH","All/Multiple Tracks","Voltage: 33000 <> Crosby Road South Bridge 24 Electric Cable.","O"
"40566769","HXS3","SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)","4.0472","4.0472","Buried Electrical Cables","SEAFORTH","All/Multiple Tracks","ELECTRIC CABLE.","O"
"40099935","CGJ5","GOLBORNE JNC - PRESTON","4.0485","4.0530","Restricted Clearance","Bamfurlong Jn area","All/Multiple Tracks","ALL LINES","O"
"40039947","CGJ5","GOLBORNE JNC - PRESTON","4.0492","4.0492","Buried Gas Pipe","Wigan","Unknown","2 gas Pipes and Govener Kiosk. British Gas. Transco. *MILEAGE INCORRECT*. not shown on LP 625. ","O"
"120012621","SCT1","BOOTLE BCH JN - CANADA DOCK GOODS (BOOTLE BCH)(PART CLOSED)(B43)","4.0503","4.1163","Landfill Gases","Kirkdale Sidings, Melrose Road, Liverpool","All/Multiple Tracks","Proposed infill of railway cutting with soils and construction waste.  It is not known if this work has been undertaken.  The site is in the vicinity of Spellow No.1, Westminster and Oriel Road Tunnels. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40038988","SBH1","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","4.0553","4.0553","Buried Gas Pipe","Thatto Heath","Unknown","Diameter: 273 mm <> Main. BRITISH GAS PLC. not shown on LP 683. ","O"
"40039668","HXS1","L'POOL CENT - HUNTS CROSS W JN (MERSEY RLY/LINK/CLC)(M43/LINK/C30)","4.0556","4.0556","Buried Foul Water Service","Beechwood Road","Up Main/Fast","6"" Drain/manhole. LIVERPOOL CRICKET CLUB. Agmt: 10/10/1951. D.O. 6840. LP 607. ","O"
"40038989","HHJ","HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)","4.0566","4.0566","Buried Gas Pipe","Ellesmere Port Bridge 11","","Diameter: 4 Inches <> Main. Council. Borough. ","C"
"40038990","HHJ","HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)","4.0566","4.0566","Buried Service","Ellesmere Port - Bridge 11","","easement pipes cables & wires. MANCHESTER SHIP CANAL COMPANY","C"
