"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20176237","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0022","0.0022","Buried Radio Relay Cable","","","Radio cable / aerial. RT Document: RTP LP NO.343+343A. POSITIONED ON NORTH SIDE OF RAILWAY NEAR COLLIER STREET
 13408/0113 RT PROP MENTOR REF",""
"20176238","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0022","0.0022","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO.343+343A. POSITIONED ON NORTH SIDE OF RAILWAY NEAR CANNING STREET
 5/338/555 RT PROP FILE REF 
 DEED REF BRT.120 RT PROP DEED REF",""
"20180770","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0022","0.0022","Authorised Access Point - Vehicle","Hull Station, Anlaby Road HU3 2LL","","Off A1079 onto Anlaby Rd A1105, turn right after 300m. TA090287.","O"
"20784628","AWP","ANLABY ROAD JN WEST PARADE NORTH JN","0.0024","0.0034","Invasive / Injurious Plants","Anlaby Jn","Up Main/Fast","Giant hogweed Grade / No Earthwork","O"
"120014475","SMJ2","SWINTON JN TO MILFORD JN (DEARNE JCN TO BURTON SALMON PORTION)","0.0024","0.0381","Landfill Gases","Lunnfields Lane, Burton Salmon","All/Multiple Tracks","Domestic refuse tip. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20163071","HJS","HESSLE ROAD JUNCTION TO SALTEND.","0.0025","0.0025","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.343. M6127 OLD PROP MISC",""
"20173187","SMJ2","SWINTON JN TO MILFORD JN (DEARNE JCN TO BURTON SALMON PORTION)","0.0036","0.0036","Buried Electrical Cables","LUNNFIELDS LANE BRIDGE","","Electricity Cable. RT Document: RTP LP NO.561. M5589 OLD PROP MISC REF
 NO ROUTE INDICATED",""
"20771354","CPM2","FORMER CUTSYKE JN - CASTLEFORD W JN","0.0036","0.0036","Invasive / Injurious Plants","Cutsyke Curve","Down Main/Fast","No Flailing - Japanese Knotweed - Specialist Treatment required","O"
"20157525","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: General Arrangement","","Drain pipe. RT Document: 56YNW047: Location 7360. Contact the Records Centre for further information. 03 74347. ",""
"20157526","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: Survey For Stage 2","","Drain pipe. RT Document: 57YC072: Location 3617. Contact the Records Centre for further information. 03 74347. ",""
"20157527","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: General Arrangement - Floor ","","Drain pipe. RT Document: 59YNW193: Location 4024. Contact the Records Centre for further information. 03 74347. ",""
"20157528","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: Facilities For Diesel Locos ","","Drain pipe. RT Document: 61YNW139: Location 7607. Contact the Records Centre for further information. 03 74347. ",""
"20157529","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: Facilities For Diesel Locos ","","Drain pipe. RT Document: 61YNW140: Location 7607. Contact the Records Centre for further information. 03 74347. ",""
"20157530","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: Provision Of Softened Water ","","Drain pipe. RT Document: 63YNW105: Location 7725. Contact the Records Centre for further information. 03 74347. ",""
"20157531","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: Softened Water Tank - Connec","","Drain pipe. RT Document: 63YNW112: Location 7725. Contact the Records Centre for further information. 03 74347. ",""
"20157532","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: 24 Hour Servicing Shed - Gen","","Drain pipe. RT Document: 65YNW103: Location 7843. Contact the Records Centre for further information. 03 74347. ",""
"20157533","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: Existing Layout","","Drain pipe. RT Document: 67YC083: Location 8157. Contact the Records Centre for further information. 03 74347. ",""
"20157534","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Hull Dairycoates MPD: Ramp For Engineering Worksho","","Drain pipe. RT Document: 68YW168: Location 9866. Contact the Records Centre for further information. 03 74347. ",""
"20157535","PHC","PRIORY YARD HULL CENTRAL GOODS","0.0044","0.0044","Hazard Associated With Drain","Dairycoates West: Survey","","Drain pipe. RT Document: 83YWP0017: Location 8921. Contact the Records Centre for further information. 03 74347. ",""
"20775784","KES","KNOTTINGLEY EAST JN SOUTH JN","0.0044","0.0374","COSS or IWA may not work alone","Knottingley East - South","Rev Goods","Lack of Sighting due to Curvature/Structures.","O"
"20775860","DRA1","DRAX POWER STATION - APPROACH TRACKS","0.0044","0.1122","COSS or IWA may not work alone","Drax","Up Main/Fast","Lack of Sighting due to Curvature/Structures.","O"
"20775861","DRA1","DRAX POWER STATION - APPROACH TRACKS","0.0044","0.1122","COSS or IWA may not work alone","Drax","Down Main/Fast","Lack of Sighting due to Curvature/Structures.","O"
"20793756","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0044","0.0074","Hazard-Structural","Culvert  HUL1 / 0B","All/Multiple Tracks","Structures team assets are present at this location. No works are to take place on or adjacent to Structures assets without written approval from the Structures Route Engineer.","O"
"20162025","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0050","0.0050","Hazard Associated With Culvert","SELBY SOUTH JUNCTION","","Stone & Brick Culvert. RT Document: LDS47.",""
"20164192","WBC","WEST BURTON (CEGB SIDINGS)","0.0054","0.0054","Buried Service","","","High Pressure Pipleline",""
"20158725","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Bsm/Af Dispensing Point/Trea","","Drain pipe. RT Document: H/ME /5 /24: Location 41481. Contact the Records Centre for further information. 03 74347. ",""
"20158726","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: High Speed Trains: Fuelling ","","Drain pipe. RT Document: H/ME /5 /53: Location 41381. Contact the Records Centre for further information. 03 74347. ",""
"20158727","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: High Speed Trains: Fuelling ","","Drain pipe. RT Document: H/ME /5 /53: Location 41382. Contact the Records Centre for further information. 03 74347. ",""
"20158728","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Water Main","Hull Botanic Gardens: Amenity Building Extension H","","High Pressure Water Pipeline. RT Document: 1106. /56. /: Location 15151. Contact the Records Centre for further information. 03 74347. ",""
"20158729","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Water Main","Hull Botanic Gardens: Existing Toilet  Hot Water S","","High Pressure Water Pipeline. RT Document: 52 /YA /35: Location 9671. Contact the Records Centre for further information. 03 74347. ",""
"20158730","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Water Main","Hull Botanic Gardens: Dmu Sheds: Heating Alteratio","","High Pressure Water Pipeline. RT Document: 561142/ /: Location 15571. Contact the Records Centre for further information. 03 74347. ",""
"20158731","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Diesel Service Facs: Waste O","","Drain pipe. RT Document: H/ME /5 /16: Location 41051. Contact the Records Centre for further information. 03 74347. ",""
"20158732","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Pipework Runs Etc Site Plan","","Drain pipe. RT Document: H/ME /5 /17: Location 41441. Contact the Records Centre for further information. 03 74347. ",""
"20158733","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Pipework Runs Etc Site Plan","","Drain pipe. RT Document: H/ME /5 /17: Location 41442. Contact the Records Centre for further information. 03 74347. ",""
"20158734","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Pipework And Facs In Main Sh","","Drain pipe. RT Document: H/ME /5 /18: Location 41041. Contact the Records Centre for further information. 03 74347. ",""
"20158735","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Fuel Tank Area: Additional F","","Drain pipe. RT Document: H/ME /5 /19: Location 40671. Contact the Records Centre for further information. 03 74347. ",""
"20158736","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Lubricating Oil Pipework; St","","Drain pipe. RT Document: H/ME /5 /20: Location 40681. Contact the Records Centre for further information. 03 74347. ",""
"20158737","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Antifreeze Storage Tank/Asso","","Drain pipe. RT Document: H/ME /5 /43: Location 40821. Contact the Records Centre for further information. 03 74347. ",""
"20158940","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Modified Drainage Channe","","Track drains. RT Document: 80YWB095: Location 8808. Contact the Records Centre for further information. 03 74347. ",""
"20158941","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Arrange Ments Of New Duc","","Drain pipe. RT Document: 70YW077: Location 8517. Contact the Records Centre for further information. 03 74347. ",""
"20158942","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Oil & Water Stores  Gant","","Drain pipe. RT Document: 70YW106: Location 9881. Contact the Records Centre for further information. 03 74347. ",""
"20158943","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Ventilation ","","Drain pipe. RT Document: 71YW004: Location 8430. Contact the Records Centre for further information. 03 74347. ",""
"20158944","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Drainage","","Drain pipe. RT Document: 71YW025: Location 8430. Contact the Records Centre for further information. 03 74347. ",""
"20158945","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Electric Preheating Test","","Drain pipe. RT Document: 72YW049: Location 8468. Contact the Records Centre for further information. 03 74347. ",""
"20158946","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Detail Of Sump For Bogie","","Drain pipe. RT Document: 73YW275: Location 8504. Contact the Records Centre for further information. 03 74347. ",""
"20158947","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Hull  Botanic Gardens New La","","Drain pipe. RT Document: 78YWM109: Location CONTACT RECORDS CENTRE FOR FURT. Contact the Records Centre for further information. 03 74347. ",""
"20158948","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Hull Botanic Garden  New Lav","","Drain pipe. RT Document: 78YWM113: Location CONTACT RECORDS CENTRE FOR FURT. Contact the Records Centre for further information. 03 74347. ",""
"20158949","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Hull Botanic Garden  New Lav","","Drain pipe. RT Document: 78YWM118: Location CONTACT RECORDS CENTRE FOR FURT. Contact the Records Centre for further information. 03 74347. ",""
"20158950","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Hst Refuelling Aprons - Gene","","Drain pipe. RT Document: 79YWB226: Location 8808. Contact the Records Centre for further information. 03 74347. ",""
"20158951","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: High Speed Train Fuellin","","Drain pipe. RT Document: 79YWB226: Location 9916. Contact the Records Centre for further information. 03 74347. ",""
"20158952","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Hst Refuelling Aprons - Deta","","Drain pipe. RT Document: 79YWB227: Location 8808. Contact the Records Centre for further information. 03 74347. ",""
"20158953","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: High Speed Train Fuellin","","Drain pipe. RT Document: 79YWB227: Location 8808. Contact the Records Centre for further information. 03 74347. ",""
"20158954","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Track Alterations To Accommo","","Drain pipe. RT Document: 80YWC013: Location 9917. Contact the Records Centre for further information. 03 74347. ",""
"20158955","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: New Toilet Flushing Pit Gene","","Drain pipe. RT Document: 80YWC017: Location 9917. Contact the Records Centre for further information. 03 74347. ",""
"20158956","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Toilet Flushing Pit General ","","Drain pipe. RT Document: 80YWC018: Location 9917. Contact the Records Centre for further information. 03 74347. ",""
"20158957","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Toilet Flushing Pit Reinforc","","Drain pipe. RT Document: 80YWC019: Location 9917. Contact the Records Centre for further information. 03 74347. ",""
"20158958","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: Toilet Flushing Pit General ","","Drain pipe. RT Document: 80YWC029: Location 9917. Contact the Records Centre for further information. 03 74347. ",""
"20158959","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens: New Toilet Flushing Pit/Temp","","Drain pipe. RT Document: 80YWC072: Location 9917. Contact the Records Centre for further information. 03 74347. ",""
"20158960","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Water Tank - Detail Of F","","Drain pipe. RT Document: 58YNW206: Location 7449. Contact the Records Centre for further information. 03 74347. ",""
"20158979","HBS","HULL BRIDLINGTON SEAMER","0.0055","0.0055","Hazard Associated With Drain","Hull Botanic Gardens MPD: Arrangement Of Fuelling ","","Drain pipe. RT Document: 57YNW062: Location 7395. Contact the Records Centre for further information. 03 74347. ",""
"20170899","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Electrical Cables","Hull Botanic Gardens: Bogie Cleaning Shed  Electri","","Electricity Cable. RT Document: H/E /16 /1: Location 40661. Contact the Records Centre for further information. 03 74347. ",""
"20170900","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Electrical Cables","Hull Botanic Gardens  Amenity Build: -Ing Electric","","Electricity Cable. RT Document: H/E /5 /11: Location 37621. Contact the Records Centre for further information. 03 74347. ",""
"20170901","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Electrical Cables","Hull Botanic Gardens: Diesel Depot Yard Lighting A","","Electricity Cable. RT Document: H/E /5 /25: Location 37711. Contact the Records Centre for further information. 03 74347. ",""
"20170902","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Electrical Cables","Hull Botanic Gardens: Diesel Depot Yard Lighting &","","Electricity Cable. RT Document: H/E /5 /25: Location 37712. Contact the Records Centre for further information. 03 74347. ",""
"20170903","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Electrical Cables","Hull Botanic Gardens  Washing Mach-: Ine Effluent ","","Electricity Cable. RT Document: H/E /5 /44: Location 37761. Contact the Records Centre for further information. 03 74347. ",""
"20170904","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0055","0.0055","Buried Electrical Cables","Hull Botanic Gardens: Hst Facs: Electrical Install","","Electricity Cable. RT Document: H/E /5 /56: Location 69431. Contact the Records Centre for further information. 03 74347. ",""
"20778393","EGG1","EGGBOROUGH POWER STATION - APPROACH TRACKS","0.0062","0.0062","Hazard Associated With Culvert","Eggborough Power Station - Approach Tracks","All/Multiple Tracks","Culvert/CUL - Brick","O"
"20793757","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0066","0.0096","Hazard-Structural","Culvert  HUL1 / 0A","All/Multiple Tracks","Structures team assets are present at this location. No works are to take place on or adjacent to Structures assets without written approval from the Structures Route Engineer.","O"
"20782907","TJG2","THORNE NORTH STN COM - GILBERDYKE  {MILEAGE RUNS IN OPPOSITE DIRECTION}","0.0068","0.0068","Buried S&T Cable","Gilberdyke MSL-X","All/Multiple Tracks","UNDER TRACK DUCT - SIGNALLING CABLE","O"
"20166102","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0070","0.0070","Hazard Associated With Drain","","","Drain pipe. RT Document: RTP LP NO.391. ACROSS TRACKS
 ER DEED 752-1 RT PROP DEED REF
 5/359/588 RT PROP FILE REF",""
"20162539","HAS","HARROGATE GOODS (OPEN SIDING)","0.0075","0.0075","Hazard Associated With Culvert","DRAGON JUNCTION","","Stone & Brick Culvert. RT Document: LDS31.",""
"20172542","HJS","HESSLE ROAD JUNCTION TO SALTEND.","0.0075","0.0075","Buried Service","","","High Tension Cable. RT Document: RTP LP NO.343. 13392/0140 RTP MENTOR REF
 NO ROUTE INDICATED",""
"20150973","HJS","HESSLE ROAD JUNCTION TO SALTEND.","0.0088","0.0088","Authorised Walking Route","Hull Paragon (a) TOC/FOC Route","","From Wiltshire Road enter through Hessle Road signalbox entrance, turn left and walk along to the junction. Walk along branch line cess then cross line to the No.4 signal.",""
"20154020","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Other Contamination","SELBY SIGNALBOX","","MOTOR VEHICLE MOVEMENTS FROM LEVEL CROSSING",""
"20154021","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Other Contamination","SELBY SIGNALBOX","","FRAGILE ROOF ON BATTERY ROOM",""
"20154065","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Asbestos Hazard","SELBY SIGNALBOX","","Mineral Fibre. POSSIBLE ASBESTOS CEMENT ROOF SHEETS USED OVER BATTERY ROOM",""
"20154066","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Other Contamination","SELBY SIGNALBOX","","BATTERY ACID IN BATTERY ROOM.
 POSSIBILITY OF ASBESTOS CEMENT ROOF SHEETS USED OVER BATTERY ROOM.",""
"20154067","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Other Contamination","SELBY SIGNALBOX","","RUNNING LINES",""
"20154068","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Other Contamination","SELBY SIGNALBOX","","TRAIN MOVEMENTS",""
"20156602","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Buried Water Main","SELBY SIGNALBOX","","High Pressure Water Pipeline.",""
"20156603","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Buried Foul Water Service","SELBY SIGNALBOX","","Sewage.",""
"20169813","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Buried Service","SELBY SIGNALBOX","","High Tension Cable. TELECOM",""
"20169814","HUL3","SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)","0.0088","0.0088","Buried Electrical Cables","SELBY SIGNALBOX","","Electricity Cable.",""
"20172515","JMM","FERRYBRIDGE POWER STATION","0.0088","0.0088","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO.561. 09384/0004 RTP MENTOR REF
 CROSS REF SMJ2
 ACROSS RAILWAY",""
"20773285","KES","KNOTTINGLEY EAST JN SOUTH JN","0.0088","0.0088","Authorised Access Point - Vehicle","Knottingley South Jn WF11 0JX","Rev Goods","","O"
"20172512","HAS","HARROGATE GOODS (OPEN SIDING)","0.0098","0.0098","Buried Electrical Cables","BRIDGE NO 48","","Electricity Cable. RT Document: RTP LP NO.320. 11996/0073 RTP MENTOR REF
 CROSS REF HAY2",""
"20158699","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0099","0.0099","Hazard Associated With Drain","Hull Argyle Street: Reconstruction","","Drain pipe. RT Document: 65YB014: Location 2712. Contact the Records Centre for further information. 03 74347. ",""
"20158718","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0099","0.0099","Hazard Associated With Drain","Argyle Street: Hull To Selby Branch Overbridge Num","","Drain pipe. RT Document: Location 18313. Contact the Records Centre for further information. 03 74347. ",""
"20158738","HUL1","HULL STATION - SELBY (1ST PART OF HULL - LEEDS)","0.0099","0.0099","Hazard Associated With Drain","Argyle Street: Hull Selby Branch Overbridge 2 Argy","","Drain pipe. RT Document: Location 18262. Contact the Records Centre for further information. 03 74347. ",""
"20774326","AWP","ANLABY ROAD JN WEST PARADE NORTH JN","0.0100","0.0100","Authorised Access Point - Road-Rail Machines","Cricket Ground rear of KC Stadium HU3 2RS","Down Main/Fast","Off Walton St follow road on RHS of KC Car Park, turn behind KC Stadium. Continue to Double Access Gates 859 Lock wooden road rail deck. Lighting from adjacent Street lights.","O"
"20625036","SEC","SELBY CANAL JN - SELBY WEST JN","0.0101","0.0101","Authorised Access Point - Vehicle","Selby West Jn YO8 9DW","Rev Goods","MIMS-X///SC -","O"
"20625053","SEC","SELBY CANAL JN - SELBY WEST JN","0.0101","0.0101","Authorised Access Point - Vehicle","Access Driveway YO8 9DW","Rev Goods","MIMS-X///SC -","O"
"20631358","SEC","SELBY CANAL JN - SELBY WEST JN","0.0101","0.0101","Authorised Access Point - Vehicle","Selby Canal Junction YO8 9DW","Rev Goods","MIMS-X///SC -","O"
"20172513","HAS","HARROGATE GOODS (OPEN SIDING)","0.0106","0.0106","Buried Electrical Cables","BRIDGE NO 48","","Electricity Cable. RT Document: RTP LP NO.320. 11996/0073 RTP MENTOR REF
 CROSS REF HAY2",""
"20775416","SMJ2","SWINTON JN TO MILFORD JN (DEARNE JCN TO BURTON SALMON PORTION)","0.0109","0.0480","Hazard-Tripping","Mastermans","Down Main/Fast","LERPs installed on alternative sleepers on sleeper ends","O"
"20161073","SSG","SCULCOATES GOODS (OPEN SIDING)","0.0110","0.0110","Buried Service","SCULCOATES JUNCTION","","High Pressure Pipleline",""
"20790349","CTL","CALDER BRIDGE JN TURNERS LANE JN","0.0132","0.0132","Authorised Access Point - Pedestrian","Turners Lane Steps WF1 5PL","Down Main/Fast","What3Words  shells.narrow.modes",""
"20163993","CPM2","FORMER CUTSYKE JN - CASTLEFORD W JN","0.0140","0.0140","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.342. 04840/0004 RT PROP MENTOR REF",""
"20793535","EGG1","EGGBOROUGH POWER STATION - APPROACH TRACKS","0.0140","0.0170","Hazard-Structural","Culvert  EGG1 / 1A","All/Multiple Tracks","Structures team assets are present at this location. No works are to take place on or adjacent to Structures assets without written approval from the Structures Route Engineer.","O"
"20163088","SSG","SCULCOATES GOODS (OPEN SIDING)","0.0150","0.0180","Buried Service","","","High Pressure Pipleline",""
"20172522","SSG","SCULCOATES GOODS (OPEN SIDING)","0.0150","0.0150","Buried Service","","","High Tension Cable. RT Document: RTP LP NO.393. 13416/00076 RTP MENTOR REF
 CROSS REF HJS",""
"120013960","KES","KNOTTINGLEY EAST JN SOUTH JN","0.0150","0.0442","Landfill Gases","The Mount, Knottingley","All/Multiple Tracks","Infill of old quarry with unknown wastes. The site has been restored to playing fields. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120013646","DRA1","DRAX POWER STATION - APPROACH TRACKS","0.0152","0.0750","Landfill Gases","Gowdall West","All/Multiple Tracks","Household waste and fly tipping. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20163151","KES","KNOTTINGLEY EAST JN SOUTH JN","0.0163","0.0163","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO 308 PT1/309. ACROSS TRACKS
 CROSS REF KWS
 PONTEFRACT CORP.
 AGT DATED 4/8/1926",""
"20788130","CPM2","FORMER CUTSYKE JN - CASTLEFORD W JN","0.0164","0.0164","Buried Electrical Cables","Castleford West Junction WF10 5DH","All/Multiple Tracks"," UTX, 6Way Cubis Multi Duct, depth 1050mm below bottom sleeper, 1200 x 1200 x 1810 Deep Cubis Ultima Chamber either side of track with B125 Composite Cover. UTX runs across track <W to E>~
[pound.pass.fleet]~
Service Owner ;~
Network Rail","O"
"20162090","TJG2","THORNE NORTH STN COM - GILBERDYKE  {MILEAGE RUNS IN OPPOSITE DIRECTION}","0.0170","0.0170","Hazard Associated With Culvert","STADDLETHORPE JUNCTION","","Stone & Brick Culvert. RT Document: LDS37 PB6050.",""
"20172516","JMM","FERRYBRIDGE POWER STATION","0.0170","0.0170","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO.561. 067296 OLD PROP REF NO
 CROSS REF SMJ2
 ACROSS RAILWAY",""
